AudioFileName,SpeakerID,Gender,Transcript
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1722.mp3,SP1,M, Tɑ̀ yáá lɑ̀ táh. Tɑ̀ wú lɑ̀ thí nā. Kwɑ̀' ndéndēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1723.mp3,SP1,M, Kōsī ā làh nsóh nkā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1724.mp3,SP1,M, Kōsī ā lɑ́ cʉ̄cō’ò. Zhììsì ā lɑ́ cʉ̄cō’ò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1725.mp3,SP1,M," Mɑ́ mbɑ̀, ghʉ̌ mɑ̀wǎ ! "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1726.mp3,SP1,M," Mɑ́ mbɑ̀, ghʉ̌ mɑ̀wǎ ! Pɑ̌h ìncōh. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1727.mp3,SP1,M, Pèn lhú/dhú ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1728.mp3,SP1,M, Mbə̀' sēn ò. Cf. Mɑ̀ nthʉ́ nkə̀'nì/nkwè'nì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1729.mp3,SP1,M, Yā' ghʉ̀ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1730.mp3,SP1,M," Cīcō'ò, pèn sīsīē. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1731.mp3,SP1,M," Cīcō'ò, sīsīē lɑ́. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1732.mp3,SP1,M," Nɑ̄' ntēnɑ̄, nɑ̄' mbīɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1733.mp3,SP1,M, Ǹ sī mɑ̀njēē nzhʉ̀ mɑ̀ pɑ́h ó pàt njēēsī mēndɑ̀' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1734.mp3,SP1,M, Ngɑ̌ kúɑ́ lè ! Wèn kōsī ā lɑ́ ō ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1735.mp3,SP1,M, Ngǎ' nā à ! Mbɑ̀ túnā ó zhī mɑ́ yāā sī fà'á bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1736.mp3,SP1,M, Ŋ̄h bɑ̂ ! Tɑ̀ kɑ́ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1737.mp3,SP1,M, Mbə̀'zíí mbú ò ! ɑ́ zīī zǒ lēē mbɑ̀ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1738.mp3,SP1,M, Mbə̀' mfɑ̀' ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1739.mp3,SP1,M, Ghʉ̀ pɑ́' ǒ zhí lɑ́. Ghʉ̀ pɑ́' ǒ kwè' lɑ́. Yáá mɑ̀ndē'sī ō. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1740.mp3,SP1,M, Yáá (ì) nshʉ́ɑ́ mɑ̀ nɑ́ mvàk yì… 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1741.mp3,SP1,M, Nthʉ̄ á lōh mɑ̀ cà'sì làh mbát njīī nō. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1742.mp3,SP1,M," Yāā sī mɑ̀ngát lā bɑ̄, ncà' sī wū bɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1743.mp3,SP1,M, Yāā sī mɑ̀nnák bɑ̄ í ? Ncǎ' sīē é ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1744.mp3,SP1,M, Yáá kù' ! Yáá kù' fà'á ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1745.mp3,SP1,M, Kōmsī/kə̄bsī ! Kōmsī nā ò ! Kōmsī nthʉ̄ ō ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1746.mp3,SP1,M, Lā' ! Kōmsī/kə̄bsī ! Kōmsī nā ò ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1747.mp3,SP1,M, Pèn lā' ! Pèn kōmsī/kə̄bsī ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1748.mp3,SP1,M, Sī ghɑ̀' nù bɑ́ bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1749.mp3,SP1,M, Sī ndéndēē bɑ́ bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1750.mp3,SP1,M, Sī ghɑ̀' nù bɑ́ bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1751.mp3,SP1,M, Yāā kɑ̀' kú'sí sə̀ə̄wū. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1752.mp3,SP1,M, Yáá kwɑ̀' fà'á. Kwɑ̀' ndéndēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1753.mp3,SP1,M, Béé líé'nzɑ̄ lè. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1754.mp3,SP1,M, Yáá mɑ̀ngʉ́ nǔzhwìè. Yáá mɑ̀nsíésí wèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1755.mp3,SP1,M, Yáá pè' ! Yέέ pə̀' ! Yáá pòm. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1756.mp3,SP1,M, Sīècɑ́' mbɑ̄ mɑ́ fà'á ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1757.mp3,SP1,M, Yáá mɑ́ sìkə̀'nkə́'/sìkwè'nkwé'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1758.mp3,SP1,M, Kɑ́ báá ā ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1759.mp3,SP1,M, Kɑ́ bɑ́ béé wū lè ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1760.mp3,SP1,M, Cwàānù bɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1761.mp3,SP1,M, Ndéndēē bɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1762.mp3,SP1,M, Tènmvàk mbɑ̄' Nùlɑ́ghʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1763.mp3,SP1,M, Tènmvàk mɑ̄vǒ Ngə̀ə̄nshwīē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1764.mp3,SP1,M, Pʉ̀ sʉ̄'ʉ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1765.mp3,SP1,M, Sʉ̄'ʉ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1766.mp3,SP1,M, Pɑ́' yáá njā' bɑ̄ lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1767.mp3,SP1,M, Pó ncēh béé mɑ́ kɑ́ ? Pó ncēh béé wū lè mɑ́ kɑ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1768.mp3,SP1,M, Pó ncēh báá mɑ́ kɑ́ ? Pó ncēh báá wū lɑ́ mɑ́ kɑ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1769.mp3,SP1,M, Mɑ̀ lāhā ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1770.mp3,SP1,M, Mɑ̀ nthʉ́ nkə̀'nì/nkwè'nì. Pí nkwèè nthʉ̄ ā wǎ'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1771.mp3,SP1,M," Mbɑ̀ fà'á, sī ghɑ̀' nù bɑ́ bɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1772.mp3,SP1,M, Mbɑ̀ fà'á. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1773.mp3,SP1,M, Ncà' sī wū bɑ̄. Ò kɑ̀' ghʉ́ mbʉ́ɑ́ pēn ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1774.mp3,SP1,M, Pō sǐ' nnū ndɑ̀pɑ̌' séé bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1775.mp3,SP1,M, Ghʉ̀ mɑ̀wǎ ! Ghʉ̀ mɑ̀ngʉ̀’ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1776.mp3,SP1,M, Pèn ghʉ́ mɑ̀wǎ/mɑ̀ngʉ̀’ ! Pèn ghʉ́ mɑ̀ ndʉ̄ɑ̄ ! Pèn fɑ̄'sī/nēēsī ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1777.mp3,SP1,M, Lə̀hsì ā mvàk yì ngɑ̌ ngʉ̀ ò pīɑ̄ bā lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1778.mp3,SP1,M, Lɑ̀hsì ā mvàk yì ngɑ̌ lí' sɑ̀' ncōh lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1779.mp3,SP1,M, Lɑ̀hsì á nɑ́ côh/tóhndɑ̀h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1780.mp3,SP1,M, Lɑ̀hsì/lə̀hsì ā lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1781.mp3,SP1,M," Lɑ̀hsì yōh lɑ́, mbɑ́ pɑ̌h lɑ̀ cō ndʉ̄ɑ̄, pɑ̌h yá' cōh. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1782.mp3,SP1,M, Dīē mbə̀pə̄'/pə̀pē'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1783.mp3,SP1,M, Mbǔ' kʉ̀khʉ̀ɑ̄nkèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1784.mp3,SP1,M, Cīcō'ò pèn cō' ncāt mēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1785.mp3,SP1,M, Cīcō'ò cō' ncāt mǒ. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1786.mp3,SP1,M, Cō ndʉ̄ɑ̄. Kwēn ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1787.mp3,SP1,M, Pèn cō ndʉ̄ɑ̄. Pèn kwēn ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1788.mp3,SP1,M, Nkwèè zú nɑ́ mbʉ́ɑ́ yāā á ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1789.mp3,SP1,M, Ǒ zhí ndéndēē é ? Pɑ́ ó nnūngùh yāā á ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1790.mp3,SP1,M, Pɑ́ ǹ nnūngùh yāā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1791.mp3,SP1,M, Mɑ́ mbɑ̀ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1792.mp3,SP1,M," Mɑ́ mbɑ̀, mfʉ̀nǐ/zʉ̌'zʉ̌'/kwàá/ndʉ̄ɑ̀nǐ mɑ̀ hɑ̄ ? "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1793.mp3,SP1,M, Ǒ séè mɑ̀ mbèé nò/lò. Ǒ séè mɑ̀ mbèé mbú ò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1794.mp3,SP1,M, Ŋāmsì ! Ngɑ̌ pén ō ! Ngɑ̌ tám ngáá tú ò ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1795.mp3,SP1,M, Yáá sī tɑ̀' mvàk yì ǹ kɑ̀' pát njīī nō lɑ́. Yáá sī mbɑ̀ ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1796.mp3,SP1,M, Tɑ̀' mbè’ wú mɑ̀ntōh ntám mbǔ'nkěn-yīīsì í ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1797.mp3,SP1,M, Ǎ síé. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1798.mp3,SP1,M," Ǎ mɑ̀mfʉ́ɑ́, ǎ mɑ̀ncwáánù. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1799.mp3,SP1,M, À sī sīē bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1800.mp3,SP1,M, Yáá tōm nkɑ̀ndàk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1801.mp3,SP1,M, Ngɑ̌ zhí'sí wū tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1802.mp3,SP1,M, Ngɑ̌ fɑ̀' tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1803.mp3,SP1,M, Ǹ dɑ̀cáhsí tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1804.mp3,SP1,M, Lə́' mɑ̀nkō ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1805.mp3,SP1,M, Lé' mɑ̀nkō ā làh nsóh nā à. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1806.mp3,SP1,M, Lə́' mɑ̀nkō ā làh ngʉ́ yāā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1807.mp3,SP1,M, Ngɑ̌ kə̌'/kwě' ghɑ̀'ndù' tɑ̀ kēēmbʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1808.mp3,SP1,M, Sə̀ə̄līē'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1809.mp3,SP1,M, Ngɑ̌ mɑ̀mbīɑ̄ yāā pɑ́' nzát mōō lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1810.mp3,SP1,M, Tʉ̀ɑ̀' bɑ̄ fhʉ̄mbɑ̄. Pìēsōk bɑ̄ fhʉ̄mbɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1811.mp3,SP1,M, Ngɑ̌ mɑ̀mbōh mɑ́… 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1812.mp3,SP1,M, Yáá ncāk mɑ́ ń nshʉ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1813.mp3,SP1,M, Ngɑ̌ mɑ̀njwēn zū. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1814.mp3,SP1,M, Ngɑ̌ mɑ̀nní. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1815.mp3,SP1,M, Ngɑ̌ mɑ̀nsóh nā à. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1816.mp3,SP1,M, Ngɑ̌ mɑ̀ngátsí nā à. Nthí nzɑ́ mɑ̀nsáh lā. Nɑ̄h mǎ mɑ̀nsáh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1817.mp3,SP1,M, Ǹ kɑ̀' kə́'/kwé' ghɑ̀'ndù'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1818.mp3,SP1,M," Ǹ kɑ̀' kwá' fà'á, ǹ kɑ̀' kwá' bɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1819.mp3,SP1,M, Ǹ kɑ̀' zhī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1820.mp3,SP1,M," Yāā sī mɑ̀mbé' ā bɑ̄, tɑ́' sīècɑ́' mbɑ̄ mɑ́ fà'á ! "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1821.mp3,SP1,M, Ngɑ̌ kwà' fà'á. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1822.mp3,SP1,M, Ngɑ̌ kwà' mɑ́… 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1823.mp3,SP1,M, Pɑ́ ǹ nkōsī ō ó ? Pɑ́ ǹ nzhīīsī ó pí tɑ̀' wū kāhā ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1824.mp3,SP1,M, Ngɑ̌ zhí. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1825.mp3,SP1,M, Ngɑ̌ mɑ̀ mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1826.mp3,SP1,M, Ngɑ̌ wú sēn à. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1827.mp3,SP1,M, Ngɑ̌ nshùnshʉ̀' pí wò. Yōh pɑ́h ó nshùnshʉ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1828.mp3,SP1,M, Ǹ sī nshùnshʉ̀' pí wò bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1829.mp3,SP1,M, Ngɑ̌ mɑ̀ ntám/thʉ́ ndʉ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1830.mp3,SP1,M, Ngɑ̌ mɑ̀nsíí. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1831.mp3,SP1,M, Ngɑ̌ mɑ̀mbōh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1832.mp3,SP1,M, Ngɑ̌ mɑ̀nnēēsī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1833.mp3,SP1,M, Ngɑ̌ ŋāmsī ō ! Ngɑ̌ hɑ́ ngɑ̌ pén mbú ò. Ngɑ̌ tám ngáá tú ò ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1834.mp3,SP1,M, Ngɑ̌ mɑ̀mfɑ́'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1835.mp3,SP1,M," Ngɑ̌ ìnsóh, ò cwāh. Ngɑ̌ ìmɑ̄nsóh, ò mɑ̄ncwāh. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1836.mp3,SP1,M," Ngɑ̌ (mɑ̀) ngén nə̌'sīē, ngɑ̌ ngén dīē. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1837.mp3,SP1,M, Ngɑ̌ ìntōm. Ngɑ̌ ìngén nzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1838.mp3,SP1,M, Ǹ jǎt tɑ̄ mɑ̄ fhʉ̄… 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1839.mp3,SP1,M, Ngɑ̌ mɑ̀ncāk/mɑ̀nkwé' làh ngén mfhʉ̀nì/kwàà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1840.mp3,SP1,M, Ncà' sī wū bɑ̄. Ò kɑ̀' ghʉ́ mbʉ́ɑ́ pēn ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1841.mp3,SP1,M, Ngɑ̌ kwà' mɑ́ ngǎ'. 
